id,year,date,day,sector,type,state,occupation,age,shift,hour,equipment,mine_id,bias_primary,bias_families
CAI-2018-05,2018,2018-06-04,Lunes,Coal,Acarreo motorizado,WV,Operador de shuttle car,43,noche,23:40,Personal carrier + material exógeno en calzada,46-08656,CONF-2,"B, E, G, I, L, M"
MAI-2018-05,2018,2018-06-13,Miércoles,Metal/NonMetal,Acarreo motorizado,TX,Operador de camión articulado,N/D,mañana,07:00,CAEX,41-04622,CONF-1,"B, E, G, I, L, M"
MAI-2018-17,2018,2018-06-15,Viernes,Metal/NonMetal,Caída de persona,NM,Soldador,57,mañana,06:00,Correa transportadora,29-00708,CONF-2,"B, E, G, I, L, M"
MAI-2018-06,2018,2018-06-23,Sábado,Metal/NonMetal,Acarreo motorizado,TX,Electricista,46,mañana,09:20,CAEX,41-01126,CONF-2,"B, E, G, I, L, M"
MAI-2018-07,2018,2018-07-31,Martes,Metal/NonMetal,Acarreo motorizado,ND,Minero (nombre por identificar — Susag Sand & Gravel Inc.),62,mañana,06:45,Cargador frontal,32-00250,META-1,
MAI-2018-09,2018,2018-08-22,Miércoles,Metal/NonMetal,Atrapamiento por maquinaria,PA,Minero,29,tarde,18:00,Correa transportadora,36-08803,CONF-1,"B, E, G, I, L, M"
CAI-2018-07,2018,2018-09-07,Viernes,Coal,Explosión / Incendio,IN,Operador de camión de acarreo,N/D,noche,03:44,Bulldozer/topadora,12-02422,CONF-2,"B, E, G, I, L, M"
CAI-2018-06,2018,2018-09-11,Martes,Coal,Atrapamiento por maquinaria,PA,Operador,27,día,16:10,Mobile bridge carrier (MBC),36-09436,DISP-1,"E, G, M"
MAI-2018-10,2018,2018-10-02,Martes,Metal/NonMetal,Explosivos y detonadores,NY,Capataz contratista,N/D,tarde (OFICIAL Part50),12:00 (OFICIAL Part50),Material explosivo / Explosives,30-01185,CONF-2,"B, E, G, I, L, M"
MAI-2018-11,2018,2018-10-11,Jueves,Metal/NonMetal,Caída de persona,VA,Obrero,26,mañana,11:30,Cargador frontal,44-00141,CONF-1,"B, E, G, I, L, M"
CAI-2018-08,2018,2018-10-17,Miércoles,Coal,Atrapamiento por maquinaria,WV,Ayudante de máquina de auger (en entrenamiento),33,mañana,10:25,Grúa,46-09473,CONF-1,"B, E, G, I, L, M"
MAI-2018-12,2018,2018-10-19,Viernes,Metal/NonMetal,Acarreo motorizado,MT,Director de cantera,63,tarde,21:15,Correa transportadora,24-02226,CONF-2,"B, E, G, I, L, M"
MAI-2018-13,2018,2018-10-25,Jueves,Metal/NonMetal,Acarreo motorizado,NM,Obrero contratista,29,mañana (OFICIAL Part50),07:34 (OFICIAL Part50),Vehículo escolta (escort vehicle) de open pit de cobre,29-00708,CONF-1,"B, E, G, I, L, M"
MAI-2018-14,2018,2018-10-25,Jueves,Metal/NonMetal,Caída de techo,NV,Barrenero,42,tarde,17:05,Cargador frontal,26-02397,CONF-2,"E, G, K, L, M"
MAI-2018-15,2018,2018-11-03,Sábado,Metal/NonMetal,Acarreo motorizado,MI,Supervisora de mina,N/D,noche,01:30,Cargador frontal,20-00061,CONF-2,"E, G, K, L, M"
MAI-2018-18,2018,2018-11-11,Domingo,Metal/NonMetal,Acarreo motorizado,NV,Operador de equipo,N/D,día,14:00,Caterpillar R1600G LHD,26-02689,CONF-1,"B, E, G, I, L, M"
CAI-2018-92,2018,2018-11-29,Jueves,Coal,Acarreo motorizado,PA,Minero (apellido Ney — Waste Management & Processors Inc.),N/D,noche,01:05,Ford F-550 (camión de servicio con sistema hidráulico),36-07805,CONF-1,"E, G, M"
CAI-2018-09,2018,2018-12-11,Martes,Coal,Falla de highwall / Talud,AL,Operador,38,tarde,14:15,Cargador frontal,01-03444,PERI-1,"B, E, G, I, L, M"
CAI-2018-10,2018,2018-12-20,Jueves,Coal,Atrapamiento por maquinaria,PA,Operador,35,noche,03:00,Mobile bridge carrier (MBC) — Fairchild,36-10041,NORM-2,"E, G, M"
CAI-2018-11,2018,2018-12-29,Sábado,Coal,Caída de persona / Ahogamiento,WA,Supervisor,25,tarde,18:00,Dredge,45-00416,NORM-1,"B, E, G, I, L, M"
CAI-2019-01,2019,2019-01-05,Sábado,Coal,Atrapamiento por maquinaria,IL,Minero,55,noche,03:20,"Machine, NEC - Wheelbarrow, Well drilling Rig, Post hole auger",11-03203,CONF-1,"E, G, M"
CAI-2019-02,2019,2019-01-14,Lunes,Coal,Acarreo motorizado,KY,Miembro de cuadrilla de topografía,56,mañana,11:10,Shuttle car,15-19844,CONF-2,"E, G, K, L, M"
MAI-2019-97,2019,2019-03-06,Miércoles,Metal/NonMetal,Atrapamiento por maquinaria,NM,Mecánico contratista,35,mañana,11:32,Cargador frontal,29-00159,CONF-1,"B, E, G, I, L, M"
CAI-2019-05,2019,2019-03-07,Jueves,Coal,Atrapamiento por maquinaria,WV,Operador de cargador,38,día,13:30,Highwall miner + push beam,33-04642,CONF-1,"B, E, G, I, L, M"
MAI-2019-102,2019,2019-03-07,Jueves,Metal/NonMetal,Caída de persona,TX,Mecánico contratista,38,noche,03:30,~3 años en sector (exp. en puesto específico no documentada; inferida de exp. total),41-00994,CONF-2,"B, E, G, I, L, M"
MAI-2019-98,2019,2019-05-13,Lunes,Metal/NonMetal,Atrapamiento por maquinaria,GA,Operador,59,mañana,11:30,Grúa,09-01109,NORM-1,"E, G, M"
CAI-2019-08,2019,2019-05-22,Miércoles,Coal,Caída de costilla,KY,Operador de máquina minera continua,48,tarde,18:10,Continuous miner,15-18869,CONF-2,"B, E, G, I, L, M"
MAI-2019-95,2019,2019-06-10,Lunes,Metal/NonMetal,Acarreo motorizado,TN,Contratista (22 años),22,mañana,11:10,Cargador frontal,40-00104,CONF-2,"B, E, G, K, M"
MAI-2019-96,2019,2019-06-24,Lunes,Metal/NonMetal,Acarreo motorizado,OK,Contratista,34,tarde,15:30,Bulldozer/topadora,34-02056,CONF-1,"B, E, G, K, M"
MAI-2019-92,2019,2019-07-15,Lunes,Metal/NonMetal,Caída de persona,TN,Burns (apellido) — cargo por identificar — Vulcan Construction Materials LLC,N/D,mañana,08:30,Cargador frontal,40-00100,CONF-2,"B, E, G, I, L, M"
MAI-2019-94,2019,2019-07-30,Martes,Metal/NonMetal,Acarreo motorizado,VT,Operador de cargador frontal,69,mañana,13:45,Cargador frontal,43-00110,CONF-1,"B, E, G, I, L, M"
CAI-2019-13,2019,2019-07-31,Miércoles,Coal,Explosión,KY,Supervisor de proyecto,62,tarde,16:31,NO VALUE FOUND,15-17741,CONF-2,"B, E, G, I, L, M"
MAI-2019-90,2019,2019-08-02,Viernes,Metal/NonMetal,Acarreo motorizado,ID,Operador de equipo,39,mañana,06:00,Cargador frontal,10-01590,CONF-2,"B, E, G, I, L, M"
CAI-2019-09,2019,2019-08-07,Miércoles,Coal,Electrocución / Contacto eléctrico,WV,Electricista,42,mañana,08:15,"Machine, NEC - Wheelbarrow, Well drilling Rig, Post hole auger",46-03085,CONF-1,"E, G, K, L, M"
MAI-2019-08,2019,2019-08-15,Jueves,Metal/NonMetal,Electrocución / Contacto eléctrico,LA,attempting to install a new circuit for the fire suppression system at the time,43,mañana,10:15,NO VALUE FOUND,16-00358,DISP-1,"E, G, K, L"
CAI-2019-11,2019,2019-08-20,Martes,Coal,Caída de persona,PA,Minero,29,mañana,06:00,Correa transportadora,36-08567,CONF-1,
MAI-2019-191,2019,2019-08-27,Martes,Metal/NonMetal,Electrocución / Contacto eléctrico,TX,Minero,N/D,día,10:40,Marro de madera (herramienta manual),41-04918,PERI-1,"B, E, G, K, M"
CAI-2019-15,2019,2019-08-29,Jueves,Coal,Caída de costilla,PA,Capataz,45,noche,22:09,NO VALUE FOUND,36-07416,DISP-1,"B, E, G, I, L, M"
CAI-2019-14,2019,2019-09-17,Martes,Coal,Electrocución / Contacto eléctrico,WV,Electricista,N/D,noche,03:55,"Continuous miner, Tunnel borer, Road header",46-05437,CONF-1,
CAI-2019-16,2019,2019-10-18,Viernes,Coal,Caída de costilla,KY,Electricista,32,día,09:00,"Mancar, Mantrip, Personnel carrier, Porta bus, Jeep, Jitney, ATV",15-19835,CONF-2,"B, E, G, I, L, M"
MAI-2019-100,2019,2019-11-05,Martes,Metal/NonMetal,Acarreo motorizado,MN,Mecánico de equipos móviles,51,mañana,09:35,CAEX,21-02449,CONF-1,"B, E, G, I, L, M"
MAI-2019-101,2019,2019-11-16,Sábado,Metal/NonMetal,Atrapamiento por maquinaria,MS,Dueño de contratista,39,tarde (OFICIAL Part50),12:23 (OFICIAL Part50),~2 años en sector (exp. en puesto específico no documentada; inferida de exp. total),22-00415,COMP-3,
MAI-2019-190,2019,2019-12-03,Martes,Metal/NonMetal,Caída de costilla,SC,Mecánico contratista,65,mañana (OFICIAL Part50),08:45 (OFICIAL Part50),N/D (exp. total=16a; exp. en puesto específico no disponible en informe),38-00014,ATAJ-1,"K, L, N"
CAI-2019-12,2019,2019-12-23,Lunes,Coal,Caída de techo,WV,Obrero interior,N/D,tarde,16:15,Longwall shearer,46-01437,CONF-1,"E, G, I, L, M"
MAI-2020-98,2020,2020-01-08,Miércoles,Metal/NonMetal,Caída de persona,IA,Operador,30,mañana,13:00,Correa transportadora,13-02061,PERI-1,"E, G, I, L, M"
MAI-2020-112,2020,2020-01-23,Jueves,Metal/NonMetal,Caída de persona,CA,Conductor de camión,71,día,13:33,Gangway ramp Carbis CI-TCG 2000 con Safe-T Cage + bulk trailer,04-00196,NORM-2,"E, G, I, L, M"
MAI-2020-115,2020,2020-01-23,Jueves,Metal/NonMetal,Manejo de materiales,NV,Minero,20,N/D,N/D,Material o equipo de manejo de materiales (no especificado),26-04019,CONF-1,"B, E, G, I, L, M"
CAI-2020-91,2020,2020-02-27,Jueves,Coal,Manejo de materiales,WV,Supervisor,50,día,13:00,Material o equipo de manejo de materiales (no especificado),46-01456,CONF-1,"B, E, G, I, L, M"
MAI-2020-96,2020,2020-02-27,Jueves,Metal/NonMetal,Manejo de materiales,MI,Operador,29,tarde,14:00,Cargador frontal,20-02995,PERI-1,"E, G, M"
MAI-2020-97,2020,2020-02-29,Sábado,Metal/NonMetal,Atrapamiento por maquinaria,LA,Supervisor,28,mañana,07:30,Cargador frontal,16-01557,PERI-1,"E, G, M"
MAI-2020-104,2020,2020-05-02,Sábado,Metal/NonMetal,Atrapamiento por maquinaria,OH,Operador de cargadora frontal,56,mañana,08:54,Correa transportadora,33-01466,PERI-1,"E, G, K, L, M"
MAI-2020-95,2020,2020-05-21,Jueves,Metal/NonMetal,Manejo de materiales,IL,"Empleado de mina (víctima: JOHN C. CORBIN, 60, 27 años de experiencia)",60,tarde (OFICIAL Part50),12:30 (OFICIAL Part50),Material o equipo de manejo de materiales (no especificado),11-00122,NORM-1,"B, G, I, L"
MAI-2020-103,2020,2020-06-01,Lunes,Metal/NonMetal,Caída de persona,AZ,Contratista — Conductor de camión,61,mañana,13:00,Cargador frontal,02-03413,PERI-1,"B, E, G, I, L, M"
MAI-2020-101,2020,2020-06-13,Sábado,Metal/NonMetal,Atrapamiento por maquinaria,AZ,Operador,25,mañana,10:30,Grúa,02-02320,PERI-1,"E, G, M"
MAI-2020-102,2020,2020-06-19,Viernes,Metal/NonMetal,Caída de material,KS,Técnico de control de calidad,68,tarde,15:19,Cargador frontal,14-01537,PERI-1,"E, G, I, L, M"
MAI-2020-100,2020,2020-07-09,Jueves,Metal/NonMetal,Electrocución / Contacto eléctrico,GA,Supervisor,60,mañana,08:20,Cargador frontal,09-01219,ATAJ-1,"E, G, K, L"
MAI-2020-110,2020,2020-07-24,Viernes,Metal/NonMetal,Atrapamiento por maquinaria,GA,Operador,42,día,13:58 (OFICIAL Part50),Equipo con boom hidráulico (foot switch defectuoso),09-01101,NORM-2,"E, G, M"
MAI-2020-99,2020,2020-07-29,Miércoles,Metal/NonMetal,Acarreo motorizado,MO,Ayudante,63,mañana,09:00,Correa transportadora,23-02361,PERI-1,"E, G, I, L, M"
MAI-2020-92,2020,2020-08-18,Martes,Metal/NonMetal,Caída de persona,CA,Capataz,21,noche,04:45,Chancador,04-01854,META-1,"E, G, I, L, M"
MAI-2020-94,2020,2020-08-26,Miércoles,Metal/NonMetal,Atrapamiento por maquinaria,WA,Operador,52,mañana,12:30,Chancador,45-03806,PERI-1,"E, G, M"
MAI-2020-111,2020,2020-09-01,Martes,Metal/NonMetal,Caída de persona,TX,Trabajador de load-out (Johnson),26,día,19:47 (OFICIAL Part50),Dry bulk trailer + arnés y lanyard sin conectar,41-05471,NORM-3,"E, G, I, L, M"
MAI-2020-109,2020,2020-09-16,Miércoles,Metal/NonMetal,Acarreo motorizado,NJ,Conductor de camión,47,mañana,10:25,CAEX,28-00715,PERI-1,"E, G, K, L, M"
MAI-2020-108,2020,2020-10-09,Viernes,Metal/NonMetal,Atrapamiento por maquinaria,KY,Operador,48,mañana,09:00,Bulldozer/topadora,15-19268,PERI-1,"E, G, M"
CAI-2020-01,2020,2020-10-13,Martes,Coal,Atrapamiento por maquinaria,KY,Operador,58,noche,20:45,Scoop a batería + shuttle car + cortina de ventilación opaca,15-17216,NORM-2,"E, G, I, L, M"
MAI-2020-106,2020,2020-10-14,Miércoles,Metal/NonMetal,Acarreo motorizado,SC,Leadman (víctima: BELTON),61,mañana,12:40,Correa transportadora,38-00013,PERI-1,"B, G"
MAI-2020-107,2020,2020-10-19,Lunes,Metal/NonMetal,Atrapamiento por maquinaria,CO,Supervisor,58,mañana,11:30,Chancador,05-04470,PERI-1,"E, G, M"
CAI-2020-03,2020,2020-10-27,Martes,Coal,Caída de techo,PA,Minero (laborer / roof trimmer-scaler),37,día,12:45,No aplica (caída de techo),36-09435,N/D,"B, E, G, I, L, M"
MAI-2020-105,2020,2020-11-08,Domingo,Metal/NonMetal,Atrapamiento por maquinaria,NV,Conductor de camión,58,día,05:11,Cargador frontal,26-00594,PERI-1,"E, G, M"
CAI-2020-02,2020,2020-11-23,Lunes,Coal,Atrapamiento por maquinaria,WV,Operador,N/D,día,11:15,Scoop (equipo móvil subterráneo),46-05437,NORM-2,"E, G, M"
MAI-2020-116,2020,2020-11-23,Lunes,Metal/NonMetal,Electrocución / Contacto eléctrico,TX,Mecánico de mantenimiento,39,día,13:13 (OFICIAL Part50),Clasificadora industrial (Mill 1 Classifier),41-04449,CONF-1,"B, E, G, I, L, M"
MAI-2020-114,2020,2020-12-14,Lunes,Metal/NonMetal,Caída de techo,LA,Contratista — Grouter,N/D,noche,02:30,Techo / material del techo (caída de roca),19-00543,CONF-1,"E, G, I, L, M"
MAI-2020-90,2020,2020-12-14,Lunes,Metal/NonMetal,Caída de techo,LA,Grouter,N/D,noche,02:30,Huinche/Winche,16-00509,NORM-1,"E, G, I, L, M"
MAI-2020-91,2020,2020-12-15,Martes,Coal,Atrapamiento por maquinaria,KY,Operador,58,mañana,10:30,Cargador frontal,15-19602,PERI-1,"E, G, M"
MAI-2021-01,2021,2021-01-16,Sábado,Metal/NonMetal,Atrapamiento por maquinaria,AK,Supervisor,47,tarde,20:00,CAEX,50-01545,PERI-1,"G, I, L, M"
MAI-2021-02,2021,2021-01-19,Martes,Metal/NonMetal,Acarreo motorizado,UT,Capataz,39,mañana,13:00,Cargador frontal,42-02107,COMP-2,"B, E, G, I, L, M"
MAI-2021-03,2021,2021-01-22,Viernes,Coal,Acarreo motorizado,WV,Operador,38,mañana,06:30,Continuous miner,46-09574,PERI-1,"B, E, G, I, L, M"
MAI-2021-04,2021,2021-02-08,Lunes,Metal/NonMetal,Acarreo motorizado,MO,Minero,38,mañana,13:15,Correa transportadora,23-02077,PERI-1,"G, K, L"
MAI-2021-05,2021,2021-02-22,Lunes,Metal/NonMetal,Acarreo motorizado,TN,Operador,26,mañana,07:00,Cargador frontal,40-00170,PERI-1,B
MAI-2021-06,2021,2021-02-25,Jueves,Metal/NonMetal,Acarreo motorizado,NV,Minero,26,mañana,08:48,Correa transportadora,26-02594,PERI-1,"B, E, G, I, L, M"
MAI-2021-07,2021,2021-03-05,Viernes,Metal/NonMetal,Atrapamiento por maquinaria,IL,Operador,63,mañana,10:00,Pala hidráulica,11-01131,PERI-1,"E, G, M"
MAI-2021-08,2021,2021-03-12,Viernes,Metal/NonMetal,Atrapamiento por maquinaria,MO,Operador,35,mañana,11:53,Grúa,23-00889,PERI-1,"E, G, M"
MAI-2021-09,2021,2021-04-19,Lunes,Metal/NonMetal,Acarreo motorizado,TX,Supervisor,28,mañana,07:00,Cargador frontal,41-04292,META-1,"E, G, I, L, M"
MAI-2021-10,2021,2021-04-22,Jueves,Metal/NonMetal,Acarreo motorizado,NE,Conductor de camión,53,tarde,16:00,Cargador frontal,25-01118,PERI-1,"B, E, G, I, L, M"
CAI-2021-90,2021,2021-04-27,Martes,Coal,Manejo de materiales,WV,Electricista jefe asistente,N/D,N/D,N/D,Material o equipo de manejo de materiales (no especificado),46-09550,NORM-1,"B, G, I, L"
CAI-2021-01,2021,2021-05-14,Viernes,Coal,Caída de techo,PA,Operador,32,día,12:45,Techo de carbón (draw rock),36-09436,NORM-2,"B, E, G, I, L, M"
MAI-2021-12,2021,2021-05-18,Martes,Metal/NonMetal,Atrapamiento por maquinaria,TN,Contratista,33,mañana,06:00,Correa transportadora,40-00168,META-1,"E, G, K, L, M"
CAI-2021-02,2021,2021-06-02,Miércoles,Coal,Caída de techo,WV,Capataz,25,noche,02:10,Rib corner (esquina de rib con grieta),46-01433,COMP-2,"B, E, G, I, L, M"
CAI-2021-03,2021,2021-06-03,Jueves,Coal,Atrapamiento por maquinaria,WV,Capataz,42,día,09:00,Shuttle car (Joy 21SC cargado),46-09091,NORM-2,"E, G, M"
MAI-2021-15,2021,2021-06-07,Lunes,Metal/NonMetal,Acarreo motorizado,TX,Operador,55,mañana,08:00,Correa transportadora,41-01111,PERI-1,"B, E, G, I, L, M"
MAI-2021-16,2021,2021-06-09,Miércoles,Metal/NonMetal,Acarreo motorizado,MT,Supervisor,65,mañana,13:55,Personnel carrier,24-01490,PERI-1,"B, E, G, I, L, M"
MAI-2021-17,2021,2021-07-13,Martes,Metal/NonMetal,Caída de persona,TN,Operador,68,mañana,06:30,Cargador frontal,40-00170,META-1,"B, E, G, I, L, M"
CAI-2021-05,2021,2021-07-21,Miércoles,Coal,Atrapamiento por maquinaria,WY,Millwright (instalación y mantenimiento de equipos),44,día,11:45,"Dragline (FMC 258 Link-Belt, 200 ton)",48-00977,NORM-2,
MAI-2021-19,2021,2021-07-26,Lunes,Metal/NonMetal,Caída de persona,PA,Supervisor,33,tarde,15:30,CAEX,36-00006,PERI-1,"B, E, G, I, L, M"
MAI-2021-20,2021,2021-07-28,Miércoles,Metal/NonMetal,Caída de persona,GA,Capataz,42,mañana,08:45,Pala hidráulica,09-00057,PERI-1,"E, G, I, L, M"
CAI-2021-06,2021,2021-08-01,Domingo,Coal,Inundación,UT,Minero,48,noche,22:08,Personnel carrier (Genco Geep No. 6),42-02263,COMP-1,"E, G, M"
MAI-2021-22,2021,2021-08-03,Martes,Metal/NonMetal,Acarreo motorizado,TX,Operador,62,noche,04:00,Correa transportadora,41-00007,NORM-1,"B, E, G, I, L, M"
MAI-2021-23,2021,2021-08-04,Miércoles,Metal/NonMetal,Caída de persona,WV,Conductor de camión,60,mañana,08:12,Cargador frontal,46-08374,PERI-1,"B, E, G, I, L, M"
MAI-2021-24,2021,2021-08-11,Miércoles,Metal/NonMetal,Acarreo motorizado,WV,Conductor de camión,53,día,06:00,CAEX,46-06736,PERI-1,"E, K, N"
MAI-2021-25,2021,2021-09-14,Martes,Metal/NonMetal,Caída de persona,ID,Soldador contratista,N/D,mañana,13:00,CAEX,10-02336,NORM-1,"E, G, I, L, M"
MAI-2021-26,2021,2021-09-15,Miércoles,Metal/NonMetal,Caída de material,AZ,Welder (non-shop) (OFICIAL Part50),33,mañana,09:15,CAEX,02-00024,PERI-1,"E, G, I, L, M"
MAI-2021-27,2021,2021-09-21,Martes,Metal/NonMetal,Acarreo motorizado,NM,Conductor de camión,68,mañana,10:00,Cargador frontal,29-02450,COMP-2,"B, E, G, I, L, M"
MAI-2021-28,2021,2021-10-01,Viernes,Metal/NonMetal,Atrapamiento por maquinaria,WI,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cl (OFICIAL Part50)",25,mañana,06:15,Correa transportadora,47-03016,NORM-3,"E, G, K, L, M"
CAI-2021-07,2021,2021-10-19,Martes,Coal,Manejo de materiales,OH,Mecánico,58,tarde,13:50,Haul truck articulado (Cat D400E),33-04526,NORM-2,"E, G, M"
MAI-2021-30,2021,2021-10-20,Miércoles,Metal/NonMetal,Atrapamiento por maquinaria,TX,Operador,50,mañana,09:35,Correa transportadora,41-02916,PERI-1,"E, G, M"
CAI-2021-08,2021,2021-11-01,Lunes,Coal,Acarreo motorizado,WV,Electricista,49,tarde,16:56,Electric Mine Utility Vehicle (EMU) con defectos múltiples,46-09029,COMP-2,"E, G, I, L, M"
MAI-2021-32,2021,2021-11-17,Miércoles,Metal/NonMetal,Acarreo motorizado,NY,Conductor de camión cliente,N/D,tarde,15:10,Cargador frontal,30-00865,PERI-1,"B, E, G, I, L, M"
MAI-2021-33,2021,2021-12-03,Viernes,Metal/NonMetal,Acarreo motorizado,FL,Operador,62,noche,04:00,Correa transportadora,08-00024,NORM-1,"B, E, G, I, L, M"
CAI-2021-09,2021,2021-12-04,Sábado,Coal,Atrapamiento por maquinaria,KY,Mecánico,48,noche,01:10,Máquina minera continua (Komatsu 14CM15) — tail boom,15-19374,CONF-2,"B, K, L, N"
MAI-2021-35,2021,2021-12-06,Lunes,Metal/NonMetal,Acarreo motorizado,FL,"Master mechanic, Foreman, Supervisor (OFICIAL Part50)",39,tarde,18:40,Correa transportadora,08-01160,PERI-1,"B, E, G, I, L, M"
MAI-2021-36,2021,2021-12-13,Lunes,Metal/NonMetal,Atrapamiento por maquinaria,GA,Mecánico,49,mañana,08:45,Roof bolter,09-00047,PERI-1,"E, G, M"
CAI-2022-01,2022,2022-01-07,Viernes,Coal,Atrapamiento por maquinaria,IN,Operador,35,noche,22:35,Máquina minera continua + PDS derrotado,12-02394,NORM-2,"G, I, L, M"
MAI-2022-01,2022,2022-01-07,Viernes,Metal/NonMetal,Caída de techo,PA,Operador,49,tarde,14:45,Cargador frontal,36-08891,PERI-1,"E, G, I, L, M"
CAI-2022-02,2022,2022-01-11,Martes,Coal,Falla de highwall / Talud,KY,Volador,32,día,14:45,Highwall (material suelto de lodo y roca),15-19884,NORM-2,"B, E, G, I, L, M"
CAI-2022-91,2022,2022-01-14,Viernes,Coal,Caída de persona,WV,Obrero,44,mañana,07:00,Correa transportadora,46-01436,PERI-1,"B, E, G, I, L, M"
MAI-2022-04,2022,2022-01-26,Miércoles,Metal/NonMetal,Acarreo motorizado,AR,Operador,53,mañana,07:45,Cargador frontal,03-01867,PERI-1,"E, G, I, L, M"
MAI-2022-05,2022,2022-01-28,Viernes,Metal/NonMetal,Acarreo motorizado,AZ,Conductor de camión,56,mañana,09:09,CAEX,02-00024,PERI-1,"E, G, I, L, M"
MAI-2022-06,2022,2022-02-14,Lunes,Metal/NonMetal,Acarreo motorizado,NV,Supervisor,34,noche,23:45,Correa transportadora,26-02573,PERI-1,"B, E, G, I, L, M"
CAI-2022-03,2022,2022-02-28,Lunes,Coal,Atrapamiento por maquinaria,WV,Minero,20,noche,22:30,Face drill (Fletcher 3411RE),46-09533,NORM-2,"E, G, M"
CAI-2022-04,2022,2022-03-02,Miércoles,Coal,Caída de techo,PA,Mecánico,44,día,11:00,Rock brow (pillar rib overhang),36-09973,NORM-1,"E, G, M"
MAI-2022-09,2022,2022-03-04,Viernes,Metal/NonMetal,Atrapamiento por maquinaria,NV,Operador,37,mañana,10:55,Cargador frontal,26-02007,PERI-1,"E, G, M"
CAI-2022-05,2022,2022-03-20,Domingo,Coal,Caída de techo,KY,Minero,33,día,23:02 (OFICIAL Part50),Techo de intersección (retreat mining),15-02263,NORM-2,"B, E, G, I, L, M"
MAI-2022-11,2022,2022-03-22,Martes,Metal/NonMetal,Atrapamiento por maquinaria,WI,Operador,44,mañana,09:30,"Pump, Slurry pump, Sump pump",47-03742,PERI-1,"E, G, M"
MAI-2022-12,2022,2022-04-25,Lunes,Metal/NonMetal,Caída de persona,GA,Obrero,41,tarde,16:00,Correa transportadora,09-01135,PERI-1,"B, E, G, I, L, M"
MAI-2022-13,2022,2022-06-17,Viernes,Metal/NonMetal,Atrapamiento por maquinaria,GA,Operador,16,mañana,13:10,Bulldozer/topadora,09-01264,PERI-1,"E, G, K, L, M"
MAI-2022-14,2022,2022-06-20,Lunes,Metal/NonMetal,Caída de persona,AR,Minero,57,mañana,11:30,Cargador frontal,03-00426,PERI-1,"B, E, G, I, L, M"
MAI-2022-15,2022,2022-07-21,Jueves,Metal/NonMetal,Atrapamiento por maquinaria,SC,Capataz,43,mañana,10:00,Correa transportadora,38-00007,PERI-1,"E, G, K, L, M"
MAI-2022-16,2022,2022-08-04,Jueves,Metal/NonMetal,Atrapamiento por maquinaria,AR,Conductor de camión,67,tarde,15:45,Cargador frontal,03-01975,PERI-1,"E, G, K, L, M"
